date,period,value,field,symbol
2020-07-15,202001,,YOYLiability,sh605399
2020-07-15,202001,0.167965,liabilityToAsset,sh605399
2020-07-15,202001,1.201872,assetToEquity,sh605399
2020-07-15,202001,-0.015612,CFOToOR,sh605399
2020-07-15,202001,-0.103615,CFOToNP,sh605399
2020-07-15,202001,-0.015612,CFOToGr,sh605399
2020-07-15,202001,,YOYEquity,sh605399
2020-07-15,202001,-0.06068,YOYNI,sh605399
2020-07-15,202001,,YOYEPSBasic,sh605399
2020-07-15,202001,-0.06068,YOYPNI,sh605399
2020-07-15,202001,0.046665,roeAvg,sh605399
2020-07-15,202001,0.150672,npMargin,sh605399
2020-07-15,202001,21335439.22,netProfit,sh605399
2020-07-15,202001,0.851098,epsTTM,sh605399
2020-07-15,202001,141601864.71,MBRevenue,sh605399
2020-07-15,202001,138000000.0,totalShare,sh605399
2020-07-15,202001,,liqaShare,sh605399
2020-07-15,202001,0.046665,dupontROE,sh605399
2020-07-15,202001,1.24283,dupontAssetStoEquity,sh605399
2020-07-15,202001,0.249197,dupontAssetTurn,sh605399
2020-07-15,202001,1.0,dupontPnitoni,sh605399
2020-07-15,202001,0.150672,dupontNitogr,sh605399
2020-07-15,202001,0.856836,dupontTaxBurden,sh605399
2020-07-15,202001,0.249197,AssetTurnRatio,sh605399
2021-04-20,202101,0.263828,YOYLiability,sh605399
2021-04-20,202101,0.090728,liabilityToAsset,sh605399
2021-04-20,202101,1.099781,assetToEquity,sh605399
2021-04-20,202101,0.109521,CFOToOR,sh605399
2021-04-20,202101,0.467881,CFOToNP,sh605399
2021-04-20,202101,0.109521,CFOToGr,sh605399
2021-04-20,202101,1.556915,YOYEquity,sh605399
2021-04-20,202101,1.939051,YOYNI,sh605399
2021-04-20,202101,1.266667,YOYEPSBasic,sh605399
2021-04-20,202101,1.939051,YOYPNI,sh605399
2021-04-20,202101,0.0538,roeAvg,sh605399
2021-04-20,202101,0.234079,npMargin,sh605399
2021-04-20,202101,62705943.25,netProfit,sh605399
2021-04-20,202101,0.918095,epsTTM,sh605399
2021-04-20,202101,,MBRevenue,sh605399
2021-04-20,202101,184000000.0,totalShare,sh605399
2021-04-20,202101,46000000.0,liqaShare,sh605399
2021-04-20,202101,0.0538,dupontROE,sh605399
2021-04-20,202101,1.099489,dupontAssetStoEquity,sh605399
2021-04-20,202101,0.209039,dupontAssetTurn,sh605399
2021-04-20,202101,1.0,dupontPnitoni,sh605399
2021-04-20,202101,0.234079,dupontNitogr,sh605399
2021-04-20,202101,0.853776,dupontTaxBurden,sh605399
2021-04-20,202101,0.209039,AssetTurnRatio,sh605399
2022-04-23,202201,0.648652,YOYLiability,sh605399
2022-04-23,202201,0.097349,liabilityToAsset,sh605399
2022-04-23,202201,1.107848,assetToEquity,sh605399
2022-04-23,202201,0.348254,CFOToOR,sh605399
2022-04-23,202201,0.975148,CFOToNP,sh605399
2022-04-23,202201,0.348254,CFOToGr,sh605399
2022-04-23,202201,0.525335,YOYEquity,sh605399
2022-04-23,202201,2.030447,YOYNI,sh605399
2022-04-23,202201,2.029412,YOYEPSBasic,sh605399
2022-04-23,202201,2.030447,YOYPNI,sh605399
2022-04-23,202201,0.109869,roeAvg,sh605399
2022-04-23,202201,0.35713,npMargin,sh605399
2022-04-23,202201,190027032.6,netProfit,sh605399
2022-04-23,202201,3.593903,epsTTM,sh605399
2022-04-23,202201,,MBRevenue,sh605399
2022-04-23,202201,184810000.0,totalShare,sh605399
2022-04-23,202201,65077840.0,liqaShare,sh605399
2022-04-23,202201,0.109869,dupontROE,sh605399
2022-04-23,202201,1.123178,dupontAssetStoEquity,sh605399
2022-04-23,202201,0.273905,dupontAssetTurn,sh605399
2022-04-23,202201,1.0,dupontPnitoni,sh605399
2022-04-23,202201,0.35713,dupontNitogr,sh605399
2022-04-23,202201,0.857602,dupontTaxBurden,sh605399
2022-04-23,202201,0.273905,AssetTurnRatio,sh605399
2020-08-28,202002,,YOYLiability,sh605399
2020-08-28,202002,0.15568,liabilityToAsset,sh605399
2020-08-28,202002,1.184384,assetToEquity,sh605399
2020-08-28,202002,0.112929,CFOToOR,sh605399
2020-08-28,202002,0.656018,CFOToNP,sh605399
2020-08-28,202002,0.112929,CFOToGr,sh605399
2020-08-28,202002,,YOYEquity,sh605399
2020-08-28,202002,0.01366,YOYNI,sh605399
2020-08-28,202002,0.013618,YOYEPSBasic,sh605399
